session_id,group_name,group_id,post_id,check_time,elapsed_minutes,views,likes,reposts,published_at,post_text_preview
"20250921_1510","chp_nn","93211868","889742","2025-09-21T12:10:01.782Z",0,89094,966,1518,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1510","chp_nn","93211868","890352","2025-09-21T12:10:01.782Z",0,1346,12,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1510","chp_nn","93211868","890324","2025-09-21T12:10:01.782Z",0,4220,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1510","chp_nn","93211868","890285","2025-09-21T12:10:01.782Z",0,15046,64,176,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1510","chp_nn","93211868","890236","2025-09-21T12:10:01.782Z",0,43607,46,69,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1510","chp_nn","93211868","890140","2025-09-21T12:10:01.782Z",0,23814,53,71,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1510","chp_nn","93211868","890130","2025-09-21T12:10:01.782Z",0,7244,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1510","chp_nn","93211868","890055","2025-09-21T12:10:01.782Z",0,50769,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1510","chp_nn","93211868","890030","2025-09-21T12:10:01.782Z",0,13481,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1510","chp_nn","93211868","890024","2025-09-21T12:10:01.782Z",0,12373,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1507","chp_nn","93211868","889742","2025-09-21T12:12:20.042Z",5,89130,966,1518,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1507","chp_nn","93211868","890352","2025-09-21T12:12:20.042Z",5,1378,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1507","chp_nn","93211868","890324","2025-09-21T12:12:20.042Z",5,4342,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1507","chp_nn","93211868","890285","2025-09-21T12:12:20.042Z",5,15242,64,177,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1507","chp_nn","93211868","890236","2025-09-21T12:12:20.042Z",5,43798,46,70,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1507","chp_nn","93211868","890140","2025-09-21T12:12:20.042Z",5,23838,53,72,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1507","chp_nn","93211868","890130","2025-09-21T12:12:20.042Z",5,7255,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1507","chp_nn","93211868","890055","2025-09-21T12:12:20.042Z",5,50850,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1507","chp_nn","93211868","890030","2025-09-21T12:12:20.042Z",5,13500,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1507","chp_nn","93211868","890024","2025-09-21T12:12:20.042Z",5,12390,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1510","chp_nn","93211868","889742","2025-09-21T12:15:02.361Z",5,89173,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1510","chp_nn","93211868","890352","2025-09-21T12:15:02.361Z",5,1401,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1510","chp_nn","93211868","890324","2025-09-21T12:15:02.361Z",5,4480,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1510","chp_nn","93211868","890285","2025-09-21T12:15:02.361Z",5,15471,64,181,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1510","chp_nn","93211868","890236","2025-09-21T12:15:02.361Z",5,44035,46,70,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1510","chp_nn","93211868","890140","2025-09-21T12:15:02.361Z",5,23872,53,73,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1510","chp_nn","93211868","890130","2025-09-21T12:15:02.361Z",5,7270,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1510","chp_nn","93211868","890055","2025-09-21T12:15:02.361Z",5,50955,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1510","chp_nn","93211868","890030","2025-09-21T12:15:02.361Z",5,13515,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1510","chp_nn","93211868","890024","2025-09-21T12:15:02.361Z",5,12411,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1507","chp_nn","93211868","889742","2025-09-21T12:17:19.946Z",10,89204,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1507","chp_nn","93211868","890352","2025-09-21T12:17:19.946Z",10,1430,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1507","chp_nn","93211868","890324","2025-09-21T12:17:19.946Z",10,4597,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1507","chp_nn","93211868","890285","2025-09-21T12:17:19.946Z",10,15638,64,182,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1507","chp_nn","93211868","890236","2025-09-21T12:17:19.946Z",10,44228,46,70,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1507","chp_nn","93211868","890140","2025-09-21T12:17:19.946Z",10,23902,53,73,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1507","chp_nn","93211868","890130","2025-09-21T12:17:19.946Z",10,7284,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1507","chp_nn","93211868","890055","2025-09-21T12:17:19.946Z",10,51059,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1507","chp_nn","93211868","890030","2025-09-21T12:17:19.946Z",10,13535,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1507","chp_nn","93211868","890024","2025-09-21T12:17:19.946Z",10,12424,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1520","chp_nn","93211868","889742","2025-09-21T12:20:01.381Z",0,89238,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1520","chp_nn","93211868","890352","2025-09-21T12:20:01.381Z",0,1459,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1520","chp_nn","93211868","890324","2025-09-21T12:20:01.381Z",0,4706,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1520","chp_nn","93211868","890285","2025-09-21T12:20:01.381Z",0,15824,64,184,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1520","chp_nn","93211868","890236","2025-09-21T12:20:01.381Z",0,44454,46,70,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1520","chp_nn","93211868","890140","2025-09-21T12:20:01.381Z",0,23939,53,73,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1520","chp_nn","93211868","890130","2025-09-21T12:20:01.381Z",0,7297,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1520","chp_nn","93211868","890055","2025-09-21T12:20:01.381Z",0,51176,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1520","chp_nn","93211868","890030","2025-09-21T12:20:01.381Z",0,13559,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1520","chp_nn","93211868","890024","2025-09-21T12:20:01.381Z",0,12442,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1510","chp_nn","93211868","889742","2025-09-21T12:20:02.247Z",10,89239,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1510","chp_nn","93211868","890352","2025-09-21T12:20:02.247Z",10,1459,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1510","chp_nn","93211868","890324","2025-09-21T12:20:02.247Z",10,4707,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1510","chp_nn","93211868","890285","2025-09-21T12:20:02.247Z",10,15825,64,184,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1510","chp_nn","93211868","890236","2025-09-21T12:20:02.247Z",10,44454,46,70,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1510","chp_nn","93211868","890140","2025-09-21T12:20:02.247Z",10,23939,53,73,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1510","chp_nn","93211868","890130","2025-09-21T12:20:02.247Z",10,7297,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1510","chp_nn","93211868","890055","2025-09-21T12:20:02.247Z",10,51176,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1510","chp_nn","93211868","890030","2025-09-21T12:20:02.247Z",10,13559,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1510","chp_nn","93211868","890024","2025-09-21T12:20:02.247Z",10,12442,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1507","chp_nn","93211868","889742","2025-09-21T12:22:20.017Z",15,89266,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1507","chp_nn","93211868","890352","2025-09-21T12:22:20.017Z",15,1493,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1507","chp_nn","93211868","890324","2025-09-21T12:22:20.017Z",15,4821,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1507","chp_nn","93211868","890285","2025-09-21T12:22:20.017Z",15,15978,65,186,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1507","chp_nn","93211868","890236","2025-09-21T12:22:20.017Z",15,44632,46,71,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1507","chp_nn","93211868","890140","2025-09-21T12:22:20.017Z",15,23966,53,74,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1507","chp_nn","93211868","890130","2025-09-21T12:22:20.017Z",15,7307,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1507","chp_nn","93211868","890055","2025-09-21T12:22:20.017Z",15,51276,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1507","chp_nn","93211868","890030","2025-09-21T12:22:20.017Z",15,13587,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1507","chp_nn","93211868","890024","2025-09-21T12:22:20.017Z",15,12457,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1520","chp_nn","93211868","889742","2025-09-21T12:25:02.053Z",5,89309,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1520","chp_nn","93211868","890352","2025-09-21T12:25:02.053Z",5,1524,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1520","chp_nn","93211868","890324","2025-09-21T12:25:02.053Z",5,4948,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1520","chp_nn","93211868","890285","2025-09-21T12:25:02.053Z",5,16193,65,187,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1520","chp_nn","93211868","890236","2025-09-21T12:25:02.053Z",5,44827,46,71,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1520","chp_nn","93211868","890140","2025-09-21T12:25:02.053Z",5,23998,53,74,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1520","chp_nn","93211868","890130","2025-09-21T12:25:02.053Z",5,7316,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1520","chp_nn","93211868","890055","2025-09-21T12:25:02.053Z",5,51374,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1520","chp_nn","93211868","890030","2025-09-21T12:25:02.053Z",5,13607,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1520","chp_nn","93211868","890024","2025-09-21T12:25:02.053Z",5,12471,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1510","chp_nn","93211868","889742","2025-09-21T12:25:02.336Z",15,89309,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1510","chp_nn","93211868","890352","2025-09-21T12:25:02.337Z",15,1524,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1510","chp_nn","93211868","890324","2025-09-21T12:25:02.337Z",15,4949,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1510","chp_nn","93211868","890285","2025-09-21T12:25:02.337Z",15,16194,65,187,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1510","chp_nn","93211868","890236","2025-09-21T12:25:02.337Z",15,44829,46,71,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1510","chp_nn","93211868","890140","2025-09-21T12:25:02.337Z",15,23998,53,74,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1510","chp_nn","93211868","890130","2025-09-21T12:25:02.337Z",15,7316,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1510","chp_nn","93211868","890055","2025-09-21T12:25:02.337Z",15,51375,139,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1510","chp_nn","93211868","890030","2025-09-21T12:25:02.337Z",15,13607,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1510","chp_nn","93211868","890024","2025-09-21T12:25:02.337Z",15,12471,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
"20250921_1507","chp_nn","93211868","889742","2025-09-21T12:27:20.110Z",20,89337,967,1521,"2025-09-20T04:37:48.000Z","❗😁 Не для слабонервных: в Сети всплыли жуткие кадры страшного преступления  Щенок корги нашёл дома "
"20250921_1507","chp_nn","93211868","890352","2025-09-21T12:27:20.110Z",20,1543,13,6,"2025-09-21T11:00:46.000Z","❗Нижегородский школьник вырастил гигантский овощ   15-летний парень из Навашинского округа привёз св"
"20250921_1507","chp_nn","93211868","890324","2025-09-21T12:27:20.110Z",20,5059,2,0,"2025-09-21T10:00:00.000Z","Забирайте всего за 1 рубль! Яйца куриные 365 ДНЕЙ, С2, 10 шт. за 1₽ при покупке от 3000 ₽ 1 чек =1 т"
"20250921_1507","chp_nn","93211868","890285","2025-09-21T12:27:20.110Z",20,16359,65,187,"2025-09-21T08:10:10.000Z","❗🤯 Жуткое ДТП на М5: водитель уснул за рулём    22-летний водитель «Kia Rio» выехал на встречку, ст"
"20250921_1507","chp_nn","93211868","890236","2025-09-21T12:27:20.110Z",20,45018,46,72,"2025-09-21T05:24:40.000Z","❗Появились подробности ДТП [https://vk.com/wall-93211868_890140|на проспекте Гагарина]   По данным Г"
"20250921_1507","chp_nn","93211868","890140","2025-09-21T12:27:20.110Z",20,24025,53,74,"2025-09-20T19:03:44.000Z","❗Массовая авария с участием скорой помощи произошла на проспекте Гагарина   Предварительно, легковуш"
"20250921_1507","chp_nn","93211868","890130","2025-09-21T12:27:20.110Z",20,7329,21,3,"2025-09-20T18:38:15.000Z","❗Джазовый фестиваль в парке «Швейцария»"
"20250921_1507","chp_nn","93211868","890055","2025-09-21T12:27:20.110Z",20,51463,140,134,"2025-09-20T16:25:37.000Z","❗Взятка в 50 тысяч обернулась для инспектора ДПС миллионным штрафом    В июне 2025 года старший инсп"
"20250921_1507","chp_nn","93211868","890030","2025-09-21T12:27:20.110Z",20,13631,16,13,"2025-09-20T15:00:00.000Z","Просторный дом 121.5 м² в коттеджном посёлке «КП Майдан». Ипотека 6%!  Предлагаем вашему вниманию со"
"20250921_1507","chp_nn","93211868","890024","2025-09-21T12:27:20.110Z",20,12489,33,37,"2025-09-20T14:35:22.000Z","❗Вчерашнее ДТП на объездной дороге г. Кстово, сразу за поселком Зелецино   Водительница легкового ав"
